DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BUNDESTAGSWAHL,BEFRAGTE,AFD,INSTITUT
2012-09-25,36.0,30.0,14.0,5.0,6.0,3.0,False,2030.0,,INSA
2012-09-26,34.0,30.0,14.0,5.5,6.5,4.5,False,1558.0,,ALLENSBACH
2012-09-26,38.0,26.0,12.0,4.0,8.0,5.0,False,2503.0,,FORSA
2012-09-28,38.0,29.0,13.0,4.0,6.0,4.0,False,1187.0,,POLITBAROMETER
2012-09-28,37.0,30.0,12.0,4.0,7.0,4.0,False,1000.0,,DIMAP
2012-09-30,37.0,27.0,13.0,5.0,8.0,4.0,False,2284.0,,EMNID
2012-10-02,35.0,29.0,12.0,4.0,8.0,5.0,False,1000.0,,FORSA
2012-10-02,36.0,29.0,13.0,4.0,7.0,4.0,False,2008.0,,INSA
2012-10-02,37.0,27.0,12.0,4.0,8.0,5.0,False,2009.0,,FORSA
2012-10-04,39.0,31.0,11.0,4.0,7.0,4.0,False,1501.0,,DIMAP
2012-10-07,37.0,28.0,12.0,5.0,8.0,4.0,False,1820.0,,EMNID
2012-10-09,36.0,30.0,11.0,5.0,7.0,4.0,False,2006.0,,INSA
2012-10-10,36.0,30.0,12.0,4.0,7.0,5.0,False,2004.0,,FORSA
2012-10-11,38.0,31.0,12.0,4.0,6.0,4.0,False,1225.0,,POLITBAROMETER
2012-10-14,38.0,30.0,11.0,4.0,8.0,4.0,False,2803.0,,EMNID
2012-10-15,36.0,31.0,12.0,4.0,7.0,4.0,False,2013.0,,INSA
2012-10-17,35.5,31.0,14.0,4.5,6.0,4.0,False,1636.0,,ALLENSBACH
2012-10-17,37.0,29.0,11.0,4.0,8.0,6.0,False,2500.0,,FORSA
2012-10-21,38.0,29.0,12.0,4.0,7.0,4.0,False,3257.0,,EMNID
2012-10-23,35.0,32.0,13.0,4.0,7.0,3.0,False,2019.0,,INSA
2012-10-24,38.0,27.0,12.0,3.0,9.0,6.0,False,2503.0,,FORSA
2012-10-25,38.0,27.0,12.0,4.0,8.0,4.0,False,1003.0,,GMS
2012-10-26,38.0,30.0,13.0,4.0,7.0,3.0,False,1000.0,,DIMAP
2012-10-26,39.0,29.0,13.0,4.0,6.0,5.0,False,1286.0,,POLITBAROMETER
2012-10-28,38.0,29.0,12.0,4.0,8.0,4.0,False,2785.0,,EMNID
2012-10-30,37.0,30.0,13.0,4.0,7.0,3.0,False,2034.0,,INSA
2012-10-30,38.0,26.0,15.0,3.0,8.0,5.0,False,2506.0,,FORSA
2012-11-04,38.0,29.0,13.0,4.0,8.0,4.0,False,2352.0,,EMNID
2012-11-06,38.0,30.0,14.0,4.0,6.0,3.0,False,2003.0,,INSA
2012-11-07,37.0,26.0,15.0,3.0,8.0,6.0,False,2503.0,,FORSA
2012-11-08,40.0,30.0,14.0,4.0,6.0,2.0,False,1505.0,,DIMAP
2012-11-11,38.0,30.0,12.0,4.0,7.0,4.0,False,1861.0,,EMNID
2012-11-13,38.0,30.0,14.0,5.0,6.0,2.0,False,2023.0,,INSA
2012-11-14,39.0,26.0,14.0,4.0,8.0,5.0,False,2500.0,,FORSA
2012-11-16,39.0,30.0,13.0,4.0,6.0,4.0,False,1262.0,,POLITBAROMETER
2012-11-18,39.0,28.0,13.0,4.0,7.0,4.0,False,2805.0,,EMNID
2012-11-19,38.0,29.0,14.0,4.0,7.0,2.0,False,2019.0,,INSA
2012-11-21,36.0,26.0,16.0,4.0,8.0,5.0,False,2506.0,,FORSA
2012-11-21,37.5,31.0,12.5,4.0,6.5,4.5,False,1606.0,,ALLENSBACH
2012-11-22,37.0,26.0,16.0,4.0,8.0,3.0,False,1003.0,,GMS
2012-11-23,39.0,29.0,15.0,4.0,6.0,3.0,False,1008.0,,DIMAP
2012-11-25,38.0,29.0,15.0,4.0,7.0,3.0,False,2815.0,,EMNID
2012-11-27,36.0,29.0,15.0,4.0,7.0,3.0,False,2041.0,,INSA
2012-11-28,37.0,26.0,16.0,4.0,8.0,5.0,False,2504.0,,FORSA
2012-11-30,38.0,29.0,14.0,4.0,7.0,4.0,False,1288.0,,POLITBAROMETER
2012-12-02,38.0,28.0,14.0,4.0,8.0,4.0,False,2742.0,,EMNID
2012-12-04,35.0,29.0,15.0,5.0,7.0,3.0,False,2022.0,,INSA
2012-12-05,37.0,26.0,16.0,4.0,7.0,6.0,False,2504.0,,FORSA
2012-12-06,39.0,30.0,14.0,4.0,7.0,3.0,False,1501.0,,DIMAP
2012-12-09,40.0,28.0,14.0,4.0,7.0,4.0,False,2716.0,,EMNID
2012-12-11,37.0,29.0,14.0,4.0,7.0,4.0,False,2020.0,,INSA
2012-12-12,38.0,27.0,14.0,4.0,8.0,5.0,False,2505.0,,FORSA
2012-12-14,40.0,30.0,13.0,4.0,7.0,3.0,False,1280.0,,POLITBAROMETER
2012-12-16,40.0,28.0,14.0,4.0,7.0,3.0,False,3203.0,,EMNID
2012-12-17,40.0,29.0,14.0,4.0,7.0,2.0,False,1006.0,,GMS
2012-12-18,36.0,29.0,13.0,5.0,7.0,4.0,False,2012.0,,INSA
2012-12-19,38.0,27.0,14.0,5.0,8.0,5.0,False,2503.0,,FORSA
2012-12-19,37.5,30.0,14.0,4.5,6.5,4.0,False,1611.0,,ALLENSBACH
2012-12-21,40.0,30.0,13.0,4.0,7.0,3.0,False,1008.0,,DIMAP
2012-12-23,40.0,28.0,13.0,4.0,8.0,3.0,False,2765.0,,EMNID
2012-12-26,41.0,27.0,13.0,4.0,8.0,4.0,False,2500.0,,FORSA
2013-01-04,41.0,29.0,12.0,4.0,6.0,4.0,False,1000.0,,DIMAP
2013-01-06,40.0,27.0,14.0,4.0,8.0,3.0,False,1876.0,,EMNID
2013-01-07,39.0,28.0,14.0,4.0,7.0,3.0,False,2026.0,,INSA
2013-01-09,42.0,25.0,15.0,2.0,9.0,4.0,False,1503.0,,FORSA
2013-01-10,41.0,28.0,14.0,4.0,6.0,4.0,False,1501.0,,DIMAP
2013-01-11,42.0,28.0,13.0,4.0,6.0,4.0,False,1358.0,,POLITBAROMETER
2013-01-13,41.0,26.0,14.0,3.0,8.0,4.0,False,2361.0,,EMNID
2013-01-15,39.0,28.0,15.0,4.0,7.0,2.0,False,2023.0,,INSA
2013-01-16,43.0,23.0,14.0,3.0,8.0,5.0,False,2507.0,,FORSA
2013-01-18,42.0,26.0,13.0,4.0,7.0,4.0,False,1008.0,,DIMAP
2013-01-20,43.0,25.0,13.0,4.0,7.0,4.0,False,1864.0,,EMNID
2013-01-22,41.0,27.0,14.0,4.0,7.0,3.0,False,1997.0,,INSA
2013-01-23,42.0,23.0,14.0,4.0,8.0,5.0,False,2506.0,,FORSA
2013-01-23,39.0,28.0,14.0,5.0,7.0,4.0,False,1653.0,,ALLENSBACH
2013-01-24,42.0,27.0,14.0,4.0,6.0,4.0,False,1000.0,,DIMAP
2013-01-25,41.0,29.0,13.0,4.0,6.0,4.0,False,1249.0,,POLITBAROMETER
2013-01-27,41.0,27.0,13.0,4.0,7.0,4.0,False,1868.0,,EMNID
2013-01-29,42.0,26.0,15.0,5.0,6.0,2.0,False,1005.0,,GMS
2013-01-29,40.0,28.0,15.0,5.0,6.0,2.0,False,2012.0,,INSA
2013-01-30,40.0,25.0,15.0,4.0,8.0,5.0,False,2504.0,,FORSA
2013-01-31,40.0,27.0,15.0,4.0,6.0,4.0,False,1507.0,,DIMAP
2013-02-03,41.0,27.0,14.0,4.0,7.0,3.0,False,1862.0,,EMNID
2013-02-04,40.0,29.0,15.0,4.0,6.0,2.0,False,2017.0,,INSA
2013-02-06,41.0,25.0,15.0,4.0,7.0,5.0,False,2500.0,,FORSA
2013-02-07,39.0,29.0,15.0,4.0,6.0,4.0,False,1000.0,,DIMAP
2013-02-10,40.0,27.0,15.0,4.0,7.0,3.0,False,2338.0,,EMNID
2013-02-12,39.0,29.0,15.0,4.0,6.0,3.0,False,2011.0,,INSA
2013-02-13,43.0,25.0,14.0,3.0,7.0,5.0,False,2505.0,,FORSA
2013-02-15,40.0,27.0,16.0,4.0,7.0,3.0,False,1000.0,,DIMAP
2013-02-17,41.0,27.0,15.0,4.0,6.0,4.0,False,2052.0,,EMNID
2013-02-19,40.0,29.0,15.0,5.0,6.0,2.0,False,2023.0,,INSA
2013-02-19,40.0,27.0,15.0,5.0,6.0,2.0,False,1005.0,,GMS
2013-02-20,39.0,27.0,15.0,6.0,6.5,3.5,False,,,ALLENSBACH
2013-02-20,43.0,24.0,15.0,3.0,7.0,5.0,False,2502.0,,FORSA
2013-02-21,40.0,28.0,15.0,5.0,6.0,3.0,False,1000.0,,DIMAP
2013-02-22,40.0,30.0,14.0,4.0,6.0,4.0,False,1298.0,,POLITBAROMETER
2013-02-24,41.0,27.0,14.0,4.0,7.0,3.0,False,2513.0,,EMNID
2013-02-26,40.0,28.0,15.0,5.0,7.0,2.0,False,2028.0,,INSA
2013-02-27,40.0,25.0,16.0,4.0,8.0,5.0,False,2501.0,,FORSA
2013-02-28,41.0,27.0,15.0,4.0,6.0,4.0,False,1000.0,,DIMAP
2013-03-03,40.0,27.0,15.0,5.0,7.0,3.0,False,1850.0,,EMNID
2013-03-04,41.0,26.0,15.0,5.0,7.0,2.0,False,2006.0,,INSA
2013-03-06,40.0,25.0,15.0,4.0,8.0,5.0,False,2506.0,,FORSA
2013-03-07,40.0,26.0,17.0,4.0,7.0,4.0,False,1503.0,,DIMAP
2013-03-08,41.0,28.0,14.0,4.0,7.0,6.0,False,1345.0,,POLITBAROMETER
2013-03-10,40.0,27.0,15.0,4.0,8.0,3.0,False,2500.0,,EMNID
2013-03-12,40.0,27.0,16.0,5.0,6.0,2.0,False,2022.0,,INSA
2013-03-13,40.0,24.0,16.0,4.0,8.0,5.0,False,2501.0,,FORSA
2013-03-14,40.0,25.0,17.0,5.0,7.0,3.0,False,1000.0,,DIMAP
2013-03-17,39.0,28.0,16.0,4.0,8.0,2.0,False,2768.0,,EMNID
2013-03-19,40.0,26.0,16.0,5.0,7.0,2.0,False,1007.0,,GMS
2013-03-20,40.0,24.0,15.0,6.0,7.0,5.0,False,2501.0,,FORSA
2013-03-20,39.5,26.5,15.5,6.0,6.0,4.0,False,,,ALLENSBACH
2013-03-22,40.0,29.0,14.0,4.0,7.0,3.0,False,1296.0,,POLITBAROMETER
2013-03-22,38.0,27.0,16.0,5.0,8.0,4.0,False,1008.0,,DIMAP
2013-03-22,40.0,27.0,15.0,5.0,7.0,3.0,False,2011.0,,INSA
2013-03-24,40.0,27.0,15.0,5.0,7.0,3.0,False,2515.0,,EMNID
2013-03-25,39.0,27.0,14.0,5.0,8.0,3.0,False,2006.0,,INSA
2013-03-26,41.0,24.0,14.0,5.0,8.0,5.0,False,2506.0,,FORSA
2013-03-28,39.0,28.0,15.0,4.0,8.0,3.0,False,1000.0,,DIMAP
2013-03-31,39.0,26.0,15.0,5.0,7.0,5.0,False,1958.0,,EMNID
2013-04-03,40.0,24.0,15.0,5.0,8.0,5.0,False,2004.0,,FORSA
2013-04-04,41.0,27.0,14.0,4.0,8.0,3.0,False,1502.0,,DIMAP
2013-04-07,39.0,26.0,15.0,5.0,8.0,4.0,False,1416.0,,EMNID
2013-04-09,39.0,26.0,16.0,5.0,7.0,3.0,False,2018.0,,INSA
2013-04-10,41.0,23.0,14.0,6.0,9.0,4.0,False,2002.0,,FORSA
2013-04-12,42.0,27.0,15.0,4.0,7.0,3.0,False,1000.0,,DIMAP
2013-04-12,42.0,27.0,14.0,4.0,6.0,7.0,False,1302.0,,POLITBAROMETER
2013-04-14,41.0,26.0,14.0,5.0,8.0,3.0,False,1848.0,,EMNID
2013-04-16,39.0,26.0,15.0,5.0,6.0,2.0,False,2018.0,3.0,INSA
2013-04-16,42.0,24.0,13.0,6.0,8.0,3.0,False,1003.0,,GMS
2013-04-17,42.0,22.0,15.0,5.0,8.0,5.0,False,2508.0,,FORSA
2013-04-17,38.5,28.0,15.0,5.0,7.0,3.5,False,1548.0,,ALLENSBACH
2013-04-21,39.0,26.0,14.0,5.0,6.0,3.0,False,1030.0,4.0,INSA
2013-04-21,41.0,27.0,14.0,4.0,7.0,4.0,False,1000.0,3.0,DIMAP
2013-04-21,39.0,26.0,14.0,5.0,8.0,4.0,False,2410.0,,EMNID
2013-04-22,38.0,26.0,15.0,5.0,6.0,2.0,False,2030.0,5.0,INSA
2013-04-24,42.0,23.0,14.0,5.0,7.0,4.0,False,2504.0,2.0,FORSA
2013-04-26,40.0,27.0,14.0,4.0,7.0,3.0,False,1008.0,3.0,DIMAP
2013-04-26,40.0,28.0,14.0,4.0,6.0,5.0,False,1231.0,3.0,POLITBAROMETER
2013-04-28,40.0,27.0,14.0,4.0,7.0,3.0,False,2440.0,2.0,EMNID
2013-04-29,38.0,26.0,16.0,5.0,7.0,2.0,False,2000.0,3.0,INSA
2013-05-01,39.0,23.0,14.0,5.0,8.0,5.0,False,2502.0,3.0,FORSA
2013-05-02,40.0,26.0,15.0,4.0,7.0,5.0,False,1506.0,3.0,DIMAP
2013-05-03,38.5,26.0,15.0,5.5,6.0,2.5,False,,3.5,ALLENSBACH
2013-05-05,37.0,27.0,15.0,5.0,7.0,3.0,False,2282.0,2.0,EMNID
2013-05-07,39.0,24.0,15.0,4.0,8.0,5.0,False,2000.0,3.0,FORSA
2013-05-07,37.0,26.0,15.0,5.0,7.0,3.0,False,2044.0,3.0,INSA
2013-05-10,40.0,27.0,14.0,5.0,6.0,5.0,False,1000.0,3.0,DIMAP
2013-05-12,38.0,26.0,15.0,4.0,8.0,3.0,False,2362.0,2.0,EMNID
2013-05-13,37.0,27.0,15.0,4.0,7.0,3.0,False,2015.0,3.0,INSA
2013-05-15,40.0,23.0,14.0,4.0,9.0,5.0,False,2001.0,2.0,FORSA
2013-05-16,40.0,25.0,14.0,4.0,7.0,2.0,False,1010.0,3.0,GMS
2013-05-17,37.0,27.0,14.0,4.0,8.0,2.0,False,1023.0,3.0,INSA
2013-05-17,41.0,29.0,13.0,4.0,6.0,4.0,False,1244.0,3.0,POLITBAROMETER
2013-05-17,41.0,26.0,14.0,4.0,6.0,3.0,False,1000.0,3.0,DIMAP
2013-05-19,39.0,26.0,15.0,4.0,7.0,2.0,False,2003.0,3.0,EMNID
2013-05-22,39.0,27.0,13.0,6.0,6.0,3.0,False,1503.0,3.5,ALLENSBACH
2013-05-22,41.0,24.0,13.0,4.0,8.0,4.0,False,2503.0,3.0,FORSA
2013-05-22,38.0,26.0,13.0,5.0,8.0,3.0,False,2009.0,3.0,INSA
2013-05-24,41.0,27.0,14.0,4.0,6.0,4.0,False,1008.0,2.0,DIMAP
2013-05-26,40.0,27.0,13.0,4.0,7.0,3.0,False,1568.0,2.0,EMNID
2013-05-27,39.0,25.0,14.0,4.0,7.0,4.0,False,2019.0,3.0,INSA
2013-05-28,40.0,24.0,14.0,4.0,8.0,4.0,False,2001.0,3.0,FORSA
2013-05-31,42.0,26.0,14.0,4.0,6.0,5.0,False,1000.0,3.0,DIMAP
2013-06-01,39.0,26.0,14.0,4.0,7.0,2.0,False,1025.0,4.0,INSA
2013-06-02,40.0,26.0,14.0,5.0,7.0,2.0,False,1866.0,2.0,EMNID
2013-06-04,39.0,27.0,15.0,4.0,6.0,2.0,False,2633.0,3.0,INSA
2013-06-05,41.0,24.0,13.0,4.0,8.0,4.0,False,2508.0,3.0,FORSA
2013-06-06,41.0,27.0,14.0,4.0,6.0,5.0,False,1503.0,3.0,DIMAP
2013-06-07,42.0,28.0,13.0,4.0,6.0,4.0,False,1275.0,3.0,POLITBAROMETER
2013-06-09,41.0,26.0,13.0,4.0,7.0,3.0,False,1951.0,3.0,EMNID
2013-06-11,39.0,26.0,14.0,5.0,7.0,3.0,False,2005.0,3.0,INSA
2013-06-12,40.0,24.0,13.0,5.0,9.0,5.0,False,2501.0,2.0,FORSA
2013-06-14,41.0,26.0,15.0,4.0,7.0,5.0,False,1000.0,2.0,DIMAP
2013-06-16,41.0,25.0,13.0,5.0,8.0,3.0,False,2727.0,2.0,EMNID
2013-06-18,41.0,25.0,14.0,5.0,8.0,1.0,False,1006.0,2.0,GMS
2013-06-19,40.0,22.0,15.0,6.0,8.0,5.0,False,2501.0,2.0,FORSA
2013-06-19,38.0,26.0,14.0,6.0,7.0,4.0,False,1490.0,3.0,ALLENSBACH
2013-06-19,40.0,25.0,15.0,4.0,7.0,2.0,False,2317.0,3.0,INSA
2013-06-21,41.0,25.0,14.0,5.0,7.0,8.0,False,1008.0,,DIMAP
2013-06-23,41.0,25.0,14.0,4.0,8.0,3.0,False,2755.0,2.0,EMNID
2013-06-24,39.0,26.0,16.0,4.0,7.0,3.0,False,2129.0,2.0,INSA
2013-06-26,41.0,22.0,15.0,5.0,8.0,5.0,False,2502.0,2.0,FORSA
2013-06-28,43.0,26.0,13.0,4.0,6.0,5.0,False,1276.0,3.0,POLITBAROMETER
2013-06-28,41.0,26.0,13.0,4.0,7.0,6.0,False,1000.0,,DIMAP
2013-06-30,41.0,25.0,13.0,5.0,7.0,4.0,False,1840.0,2.0,EMNID
2013-07-01,40.0,25.0,15.0,4.0,7.0,2.0,False,2121.0,3.0,INSA
2013-07-03,41.0,22.0,14.0,5.0,9.0,5.0,False,2501.0,2.0,FORSA
2013-07-04,42.0,25.0,14.0,4.0,7.0,5.0,False,1505.0,,DIMAP
2013-07-07,42.0,26.0,12.0,4.0,8.0,3.0,False,1956.0,2.0,EMNID
2013-07-09,39.0,26.0,14.0,5.0,7.0,3.0,False,2125.0,3.0,INSA
2013-07-10,41.0,22.0,15.0,5.0,9.0,4.0,False,2503.0,2.0,FORSA
2013-07-12,41.0,26.0,14.0,4.0,6.0,6.0,False,1000.0,3.0,DIMAP
2013-07-12,40.0,25.5,12.5,6.5,6.0,4.0,False,1583.0,3.5,ALLENSBACH
2013-07-12,41.0,26.0,13.0,5.0,7.0,5.0,False,1338.0,3.0,POLITBAROMETER
2013-07-14,41.0,26.0,12.0,5.0,7.0,4.0,False,1838.0,1.0,EMNID
2013-07-16,38.0,26.0,15.0,5.0,8.0,2.0,False,2122.0,3.0,INSA
2013-07-16,41.0,25.0,13.0,5.0,7.0,4.0,False,1008.0,2.0,GMS
2013-07-17,41.0,23.0,14.0,5.0,8.0,5.0,False,2502.0,2.0,FORSA
2013-07-19,41.0,26.0,13.0,4.0,7.0,4.0,False,1000.0,3.0,DIMAP
2013-07-21,40.0,25.0,13.0,6.0,8.0,3.0,False,1854.0,2.0,EMNID
2013-07-23,38.0,26.0,15.0,5.0,7.0,3.0,False,2132.0,3.0,INSA
2013-07-24,41.0,22.0,12.0,5.0,9.0,5.0,False,2500.0,2.0,FORSA
2013-07-25,42.0,25.0,14.0,4.0,7.0,4.0,False,1000.0,2.0,DIMAP
2013-07-28,40.0,25.0,13.0,5.0,8.0,3.0,False,2321.0,3.0,EMNID
2013-07-30,39.0,26.0,15.0,4.0,7.0,3.0,False,2128.0,3.0,INSA
2013-07-31,41.0,22.0,13.0,5.0,8.0,6.0,False,2501.0,2.0,FORSA
2013-08-01,42.0,26.0,13.0,5.0,7.0,7.0,False,1503.0,,DIMAP
2013-08-02,40.0,27.0,14.0,5.0,7.0,7.0,False,1340.0,,POLITBAROMETER
2013-08-04,40.0,25.0,13.0,5.0,8.0,4.0,False,2770.0,2.0,EMNID
2013-08-05,39.0,26.0,14.0,5.0,8.0,3.0,False,2131.0,2.0,INSA
2013-08-07,40.0,23.0,14.0,5.0,7.0,5.0,False,3003.0,3.0,FORSA
2013-08-09,42.0,25.0,13.0,5.0,7.0,5.0,False,1000.0,,DIMAP
2013-08-11,41.0,25.0,13.0,5.0,8.0,3.0,False,1875.0,2.0,EMNID
2013-08-13,39.0,26.0,14.0,5.0,8.0,2.0,False,2121.0,3.0,INSA
2013-08-14,40.0,23.0,13.0,5.0,8.0,5.0,False,2500.0,3.0,FORSA
2013-08-15,42.0,25.0,12.0,5.0,8.0,5.0,False,1000.0,,DIMAP
2013-08-16,41.0,25.0,13.0,5.0,8.0,5.0,False,1316.0,,POLITBAROMETER
2013-08-18,40.0,24.0,12.0,6.0,8.0,5.0,False,1883.0,1.0,EMNID
2013-08-20,38.0,26.0,15.0,5.0,8.0,1.0,False,2122.0,3.0,INSA
2013-08-20,41.0,25.0,12.0,6.0,8.0,3.0,False,1008.0,1.0,GMS
2013-08-21,41.0,22.0,13.0,6.0,8.0,5.0,False,2502.0,2.0,FORSA
2013-08-21,39.0,24.5,13.5,7.0,7.0,4.0,False,1553.0,3.0,ALLENSBACH
2013-08-23,41.0,25.0,13.0,6.0,8.0,7.0,False,1287.0,,POLITBAROMETER
2013-08-23,42.0,24.0,12.0,5.0,9.0,3.0,False,1000.0,3.0,DIMAP
2013-08-25,40.0,25.0,12.0,5.0,8.0,4.0,False,2755.0,3.0,EMNID
2013-08-26,39.0,25.0,14.0,6.0,7.0,1.0,False,2128.0,3.0,INSA
2013-08-28,41.0,22.0,11.0,5.0,10.0,5.0,False,2501.0,3.0,FORSA
2013-08-29,41.0,26.0,12.0,6.0,7.0,5.0,False,1358.0,3.0,POLITBAROMETER
2013-08-29,41.0,26.0,11.0,5.0,8.0,6.0,False,1500.0,3.0,DIMAP
2013-09-01,39.0,23.0,11.0,6.0,10.0,5.0,False,1851.0,3.0,EMNID
2013-09-02,39.0,26.0,13.0,5.0,8.0,2.0,False,2135.0,3.0,INSA
2013-09-04,40.0,25.0,12.5,6.0,7.5,3.5,False,1548.0,3.0,ALLENSBACH
2013-09-04,40.0,23.0,11.0,5.0,9.0,5.0,False,2502.0,4.0,FORSA
2013-09-05,41.0,27.0,10.0,5.0,8.0,4.0,False,1502.0,3.0,DIMAP
2013-09-05,41.0,26.0,10.0,6.0,8.0,6.0,False,1296.0,3.0,POLITBAROMETER
2013-09-08,40.0,25.0,11.0,5.0,9.0,4.0,False,1376.0,3.0,EMNID
2013-09-09,39.0,28.0,11.0,4.0,8.0,3.0,False,2132.0,3.0,INSA
2013-09-10,40.0,25.0,11.0,5.0,9.0,3.0,False,1007.0,3.0,GMS
2013-09-11,39.0,25.0,9.0,6.0,10.0,5.0,False,2500.0,3.0,FORSA
2013-09-12,40.0,28.0,10.0,5.0,8.0,4.0,False,2012.0,2.5,DIMAP
2013-09-13,40.0,26.0,11.0,6.0,8.0,5.0,False,1298.0,4.0,POLITBAROMETER
2013-09-15,38.0,27.0,11.0,4.0,8.0,,False,2132.0,4.0,INSA
2013-09-15,39.0,26.0,10.0,5.0,9.0,4.0,False,1840.0,4.0,EMNID
2013-09-17,39.0,25.0,9.0,5.0,10.0,6.0,False,2502.0,3.0,FORSA
2013-09-18,39.0,26.0,11.0,6.0,9.0,3.5,False,1269.0,3.5,ALLENSBACH
2013-09-19,40.0,27.0,9.0,5.5,8.5,6.0,False,1369.0,4.0,POLITBAROMETER
2013-09-19,38.0,28.0,8.0,6.0,9.0,3.0,False,2248.0,5.0,INSA
2013-09-20,39.5,27.0,9.0,5.5,9.0,3.5,False,1070.0,4.5,ALLENSBACH
2013-09-20,40.0,26.0,10.0,5.0,9.0,4.0,False,1995.0,4.0,FORSA
2013-09-20,39.0,26.0,9.0,6.0,9.0,7.0,False,2047.0,4.0,EMNID
2013-09-22,41.5,25.7,8.4,4.8,8.6,6.2,True,,4.7,BUNDESTAGSWAHL
2013-09-27,43.0,26.0,7.0,3.0,10.0,6.0,False,1293.0,5.0,POLITBAROMETER
2013-09-29,43.0,26.0,7.0,3.0,9.0,6.0,False,1382.0,6.0,EMNID
2013-10-01,42.0,25.0,8.0,4.0,9.0,7.0,False,2499.0,5.0,FORSA
2013-10-06,42.0,25.0,8.0,4.0,9.0,6.0,False,1849.0,6.0,EMNID
2013-10-09,45.0,24.0,8.0,3.0,8.0,6.0,False,2000.0,6.0,FORSA
2013-10-10,43.0,25.0,9.0,4.0,9.0,2.0,False,2030.0,5.0,INSA
2013-10-10,42.0,26.0,8.0,3.0,9.0,7.5,False,1503.0,4.5,DIMAP
2013-10-13,42.0,25.0,9.0,3.0,10.0,5.0,False,1833.0,6.0,EMNID
2013-10-15,42.0,25.0,9.0,3.0,9.0,4.0,False,1010.0,6.0,GMS
2013-10-15,42.0,26.0,9.0,4.0,9.0,4.0,False,1998.0,6.0,INSA
2013-10-16,44.0,24.0,8.0,4.0,8.0,6.0,False,2501.0,6.0,FORSA
2013-10-18,42.0,26.0,8.0,3.0,10.0,6.0,False,1183.0,5.0,POLITBAROMETER
2013-10-20,42.0,25.0,9.0,3.0,10.0,6.0,False,2334.0,5.0,EMNID
2013-10-21,43.0,26.0,10.0,3.5,8.5,5.0,False,2117.0,4.0,INSA
2013-10-23,43.0,25.0,8.0,4.0,9.0,6.0,False,2500.0,5.0,FORSA
2013-10-23,41.0,25.0,9.0,5.0,9.0,5.5,False,,5.5,ALLENSBACH
2013-10-25,40.0,27.0,9.0,4.0,9.0,6.0,False,1028.0,5.0,DIMAP
2013-10-27,41.0,26.0,10.0,3.0,9.0,6.0,False,3219.0,5.0,EMNID
2013-10-30,42.0,26.5,10.0,3.5,9.0,4.5,False,2097.0,4.5,INSA
2013-10-30,42.0,24.0,9.0,4.0,9.0,7.0,False,2501.0,5.0,FORSA
2013-11-03,42.0,25.0,9.0,3.0,9.0,7.0,False,2768.0,5.0,EMNID
2013-11-06,42.0,26.0,10.5,3.5,9.0,5.0,False,2086.0,4.0,INSA
2013-11-06,42.0,25.0,9.0,3.0,9.0,7.0,False,2500.0,5.0,FORSA
2013-11-07,42.0,26.0,10.0,3.0,9.0,6.0,False,1520.0,4.0,DIMAP
2013-11-08,42.0,26.0,9.0,3.0,9.0,6.0,False,1288.0,5.0,POLITBAROMETER
2013-11-10,41.0,26.0,10.0,3.0,9.0,6.0,False,2296.0,5.0,EMNID
2013-11-12,42.0,25.0,11.0,4.0,8.5,5.0,False,2099.0,4.5,INSA
2013-11-13,41.0,24.0,9.0,4.0,10.0,7.0,False,2501.0,5.0,FORSA
2013-11-17,41.0,25.0,10.0,3.0,9.0,7.0,False,2765.0,5.0,EMNID
2013-11-19,41.0,25.0,9.0,4.0,9.0,3.0,False,1009.0,5.0,GMS
2013-11-20,41.0,25.0,10.0,4.0,9.5,6.0,False,2093.0,4.5,INSA
2013-11-20,41.0,24.0,10.0,4.0,10.0,6.0,False,2501.0,5.0,FORSA
2013-11-22,42.0,25.0,10.0,3.0,9.0,7.0,False,1006.0,4.0,DIMAP
2013-11-24,42.0,25.0,10.0,3.0,9.0,6.0,False,2204.0,5.0,EMNID
2013-11-27,42.0,23.0,9.0,3.0,10.0,8.0,False,2500.0,5.0,FORSA
2013-11-27,40.0,26.5,10.0,4.0,9.5,5.0,False,,5.0,ALLENSBACH
2013-11-27,40.5,25.5,10.5,4.0,9.0,6.5,False,2095.0,4.0,INSA
2013-11-29,42.0,26.0,8.0,3.0,10.0,6.0,False,1270.0,5.0,POLITBAROMETER
2013-12-01,41.0,26.0,9.0,4.0,9.0,6.0,False,2389.0,5.0,EMNID
2013-12-03,42.5,24.0,11.0,3.5,9.5,5.5,False,2093.0,4.0,INSA
2013-12-04,42.0,23.0,10.0,3.0,10.0,7.0,False,2507.0,5.0,FORSA
2013-12-05,43.0,25.0,10.0,3.0,9.0,6.0,False,1523.0,4.0,DIMAP
2013-12-08,42.0,26.0,9.0,3.0,9.0,6.0,False,2291.0,5.0,EMNID
2013-12-09,42.0,25.0,10.0,4.0,9.5,5.0,False,2090.0,4.5,INSA
2013-12-10,43.0,25.0,10.0,3.0,9.0,4.0,False,1004.0,4.0,GMS
2013-12-11,43.0,24.0,9.0,3.0,10.0,6.0,False,2504.0,5.0,FORSA
2013-12-13,42.0,25.0,9.0,4.0,10.0,6.0,False,1255.0,4.0,POLITBAROMETER
